batch_index,batch_size_videos,model_boundary_cuda_ms,preprocessing_ms,host_to_device_ms,component_sum_decode_processor_transfer_model_ms,vision_block0_input_shape,language_block0_input_shape
164,2,60.93209457397461,215.0508090853691,11.093512177467346,287.07641583681107,"[3136, 1024]","[2, 446, 2048]"
165,2,60.77337646484375,214.23178166151047,11.049136519432068,286.0542946457863,"[3136, 1024]","[2, 446, 2048]"
166,2,60.644351959228516,160.6483981013298,12.148521840572357,233.44127190113068,"[3136, 1024]","[2, 446, 2048]"
167,2,60.79692840576172,151.6355723142624,12.239262461662292,224.6717631816864,"[3136, 1024]","[2, 446, 2048]"
168,2,60.39039993286133,203.45456898212433,12.254767119884491,276.09973603487015,"[3136, 1024]","[2, 446, 2048]"
169,2,60.8460807800293,182.77271836996078,12.202829122543335,255.82162827253342,"[3136, 1024]","[2, 446, 2048]"
170,2,60.91263961791992,203.9017528295517,12.075372040271759,276.8897644877434,"[3136, 1024]","[2, 446, 2048]"
171,2,60.880897521972656,267.6607742905617,11.619612574577332,340.16128438711166,"[3136, 1024]","[2, 446, 2048]"
172,2,60.74470520019531,239.49436843395233,11.741310358047485,311.98038399219513,"[3136, 1024]","[2, 446, 2048]"
173,2,60.50815963745117,237.72907257080078,11.668086051940918,309.90531826019287,"[3136, 1024]","[2, 446, 2048]"
174,2,60.55424118041992,197.7466568350792,11.288613080978394,269.5895110964775,"[3136, 1024]","[2, 446, 2048]"
175,2,60.94745635986328,248.96091222763062,12.274526059627533,322.18289464712143,"[3136, 1024]","[2, 446, 2048]"
176,2,60.90752029418945,146.39773964881897,11.913679540157318,219.21893948316574,"[3136, 1024]","[2, 446, 2048]"
177,2,60.76723098754883,283.5068628191948,12.141600251197815,356.41569405794144,"[3136, 1024]","[2, 446, 2048]"
